SAT,GPA,merit,enroll
0.15172413793103456,0.15300546448087404,0.0,1
0.30000000000000027,0.2786885245901638,0.0,1
0.510344827586207,0.5901639344262297,0.0,0
0.45344827586206904,0.40437158469945333,0.0,0
0.8672413793103448,0.8579234972677596,1.8,0
0.6517241379310343,0.5901639344262297,1.16,0
0.2931034482758621,0.28415300546448097,0.69,1
0.3275862068965516,0.3114754098360655,0.89,1
0.18793103448275872,0.33333333333333326,0.0,1
0.2637931034482759,0.36612021857923494,0.0,1
0.8706896551724137,0.8469945355191257,1.22,0
0.25,0.2622950819672132,0.0,1
0.05344827586206913,0.08196721311475397,0.0,1
0.012068965517241459,0.18579234972677572,2.13,1
0.05862068965517242,0.2513661202185793,0.0,1
0.5775862068965516,0.5792349726775958,2.36,1
0.02586206896551735,0.2076502732240435,0.0,1
0.4931034482758623,0.5464480874316942,0.0,0
0.15689655172413808,0.23497267759562845,0.0,1
0.48965517241379297,0.46448087431693996,2.27,1
0.5327586206896551,0.48633879781420775,1.42,1
0.9034482758620692,0.8688524590163935,2.45,0
0.24655172413793114,0.23497267759562845,0.63,1
0.6672413793103451,0.5846994535519126,1.11,0
0.5982758620689657,0.6284153005464481,1.68,1
0.19137931034482758,0.21311475409836067,0.0,1
0.2362068965517241,0.2076502732240435,0.0,1
0.5655172413793106,0.6010928961748636,0.0,0
0.6051724137931034,0.6065573770491803,0.72,0
0.5620689655172413,0.5846994535519126,0.86,0
0.05689655172413799,0.20218579234972678,0.82,1
0.7206896551724138,0.5792349726775958,1.52,0
0.04482758620689653,0.17486338797814183,0.0,1
0.14482758620689662,0.28415300546448097,0.0,1
0.5689655172413794,0.5027322404371584,1.2,1
0.7327586206896552,0.5737704918032787,1.9,1
0.9396551724137931,0.7704918032786889,1.78,0
0.1344827586206898,0.3114754098360655,0.0,1
0.01379310344827589,0.060109289617486183,1.68,1
0.6948275862068964,0.5792349726775958,2.25,1
0.6672413793103451,0.6229508196721314,0.58,0
0.24655172413793114,0.3879781420765027,1.02,1
0.10689655172413803,0.2295081967213113,0.0,1
0.3655172413793104,0.4207650273224044,1.14,1
0.9965517241379311,0.9071038251366124,2.28,0
0.9827586206896552,0.9672131147540985,2.25,0
0.04137931034482767,0.1584699453551912,0.83,1
0.8379310344827586,0.8743169398907107,1.24,0
0.3293103448275865,0.256830601092896,0.0,1
0.43448275862068986,0.3715846994535521,0.0,0
0.4068965517241381,0.5355191256830603,0.92,1
0.005172413793103514,0.07650273224043724,2.09,1
0.29655172413793096,0.3497267759562843,0.0,1
0.6120689655172415,0.5245901639344264,0.0,0
0.6517241379310343,0.5300546448087431,0.64,0
0.28103448275862064,0.2404371584699454,0.0,1
0.10172413793103452,0.08196721311475397,0.0,1
0.5637931034482762,0.4480874316939889,0.0,0
0.670689655172414,0.5956284153005464,1.97,1
0.09827586206896566,0.2185792349726774,0.0,1
0.3706896551724137,0.437158469945355,0.0,0
0.18448275862068964,0.32786885245901654,0.72,1
0.8017241379310347,0.721311475409836,0.96,0
0.17931034482758634,0.180327868852459,0.89,1
0.6017241379310345,0.6120218579234975,1.47,1
0.3793103448275863,0.4153005464480872,0.0,1
0.11551724137931041,0.18579234972677572,0.0,1
0.8103448275862069,0.8142076502732241,0.82,0
0.4034482758620692,0.3715846994535521,0.0,1
0.5517241379310347,0.5355191256830603,2.37,1
0.1396551724137931,0.2076502732240435,0.0,1
0.977586206896552,0.8852459016393446,2.23,0
0.38275862068965516,0.5136612021857923,1.77,1
0.30344827586206913,0.4098360655737705,0.75,1
0.8568965517241378,0.8142076502732241,1.06,0
0.32586206896551717,0.4207650273224044,1.27,1
0.8913793103448278,0.825136612021858,0.0,0
0.863793103448276,0.8852459016393446,0.0,0
0.10172413793103452,0.2404371584699454,0.0,1
0.1103448275862069,0.15300546448087404,0.0,1
0.5982758620689657,0.49180327868852447,1.98,1
0.5275862068965518,0.4480874316939889,1.08,1
0.4793103448275864,0.49726775956284164,1.11,1
0.15517241379310343,0.17486338797814183,2.49,1
0.1482758620689657,0.2732240437158471,0.0,1
0.0017241379310346527,0.21311475409836067,0.0,1
0.4413793103448276,0.5519125683060109,0.0,0
0.8206896551724139,0.759562841530055,0.0,0
0.7689655172413792,0.7322404371584699,2.43,0
0.7000000000000002,0.6830601092896176,0.72,0
0.8586206896551727,0.7759562841530057,0.0,0
0.2862068965517244,0.4316939890710383,0.0,1
0.2155172413793105,0.20218579234972678,0.82,1
0.9913793103448278,0.9289617486338797,0.0,0
0.7137931034482761,0.5737704918032787,0.0,0
0.9672413793103449,0.8907103825136613,1.97,0
0.7586206896551726,0.6284153005464481,1.39,0
0.18448275862068964,0.1693989071038251,1.44,1
0.1586206896551725,0.29508196721311486,0.71,1
0.5379310344827588,0.6338797814207653,1.51,1
0.5275862068965518,0.48633879781420775,0.0,0
0.11551724137931041,0.13661202185792343,0.0,1
0.2879310344827588,0.28415300546448097,0.0,1
0.10172413793103452,0.15300546448087404,0.0,1
0.4327586206896554,0.540983606557377,0.0,0
0.7931034482758621,0.6994535519125682,0.6,0
0.0034482758620690834,0.06557377049180335,0.0,1
0.4758620689655175,0.3989071038251366,0.0,0
0.16896551724137931,0.3387978142076504,0.0,1
0.5500000000000003,0.6284153005464481,0.0,0
0.7206896551724138,0.7267759562841531,1.47,0
0.5310344827586206,0.540983606557377,2.31,1
0.1862068965517243,0.3497267759562843,0.0,1
0.7568965517241382,0.6994535519125682,0.79,0
0.8396551724137931,0.8142076502732241,1.79,0
0.6293103448275863,0.6994535519125682,0.0,0
0.11206896551724155,0.28415300546448097,1.35,1
0.2741379310344829,0.3879781420765027,0.0,1
0.4810344827586208,0.45355191256830607,0.0,0
0.7224137931034482,0.6229508196721314,1.63,0
0.18103448275862077,0.22404371584699456,1.08,1
0.317241379310345,0.3606557377049182,0.0,1
0.45862068965517233,0.3879781420765027,0.0,0
0.6189655172413793,0.48633879781420775,1.16,1
0.4810344827586208,0.4808743169398906,1.28,1
0.30344827586206913,0.4098360655737705,0.0,1
0.5758620689655172,0.5355191256830603,0.0,0
0.6689655172413795,0.7322404371584699,1.46,0
0.5913793103448275,0.6666666666666665,1.82,1
0.5775862068965516,0.5355191256830603,1.05,0
0.3362068965517242,0.33333333333333326,1.13,1
0.20862068965517255,0.31693989071038264,0.0,1
0.703448275862069,0.6775956284153004,0.0,0
0.27068965517241383,0.4207650273224044,0.0,1
0.2068965517241379,0.22404371584699456,0.0,1
0.6534482758620692,0.721311475409836,0.0,0
0.28275862068965507,0.3005464480874316,0.0,1
0.9672413793103449,0.8087431693989073,1.46,0
0.9448275862068964,0.7814207650273228,1.99,0
0.1965517241379311,0.18579234972677572,0.0,1
0.30000000000000027,0.4207650273224044,0.0,1
0.9051724137931036,0.8633879781420768,0.82,0
0.5379310344827588,0.5355191256830603,0.0,0
0.09827586206896566,0.15300546448087404,0.0,1
0.22241379310344844,0.2513661202185793,0.62,1
0.7586206896551726,0.7923497267759563,2.34,0
0.9862068965517241,0.9562841530054642,1.06,0
0.6051724137931034,0.6612021857923498,1.31,0
0.9517241379310346,0.9125683060109291,1.94,0
0.2017241379310346,0.1693989071038251,0.0,1
0.6344827586206896,0.5245901639344264,2.33,1
0.0862068965517242,0.18579234972677572,0.0,1
0.41551724137931023,0.32786885245901654,0.0,1
0.5844827586206898,0.6612021857923498,0.0,0
0.6206896551724137,0.6448087431693992,1.82,1
0.670689655172414,0.7103825136612021,0.55,0
0.32413793103448274,0.3770491803278688,1.31,1
0.9879310344827585,0.8306010928961751,0.87,0
0.39655172413793105,0.5081967213114755,0.0,0
0.24310344827586206,0.2732240437158471,0.56,1
0.25689655172413794,0.3497267759562843,0.0,1
0.624137931034483,0.6830601092896176,1.52,0
0.2879310344827588,0.28415300546448097,0.0,1
0.7172413793103449,0.7377049180327873,1.86,0
0.38275862068965516,0.3606557377049182,0.0,1
0.21724137931034493,0.1693989071038251,0.0,1
0.05689655172413799,0.1967213114754096,0.9,1
0.9879310344827585,0.825136612021858,0.0,0
0.010344827586207028,0.14754098360655732,0.0,1
0.25172413793103465,0.2513661202185793,0.0,1
0.8568965517241378,0.7267759562841531,2.33,0
0.6965517241379313,0.5464480874316942,1.82,1
0.5396551724137932,0.6284153005464481,0.0,0
0.7137931034482761,0.7486338797814212,0.51,0
0.8293103448275865,0.8142076502732241,0.63,0
0.6862068965517243,0.540983606557377,0.0,0
0.11724137931034484,0.16393442622950793,0.0,1
0.8758620689655174,0.7704918032786889,1.68,0
0.8586206896551727,0.7486338797814212,1.49,0
0.12241379310344835,0.09289617486338786,0.62,1
0.6844827586206899,0.5737704918032787,2.09,1
0.17931034482758634,0.2404371584699454,0.0,1
0.4568965517241379,0.5355191256830603,0.0,0
0.7517241379310344,0.721311475409836,0.63,0
0.670689655172414,0.6338797814207653,1.6,0
0.7551724137931037,0.7868852459016396,0.7,0
0.9275862068965517,0.9125683060109291,1.95,0
0.5724137931034483,0.5956284153005464,2.05,1
0.6000000000000001,0.5464480874316942,0.0,0
0.3448275862068968,0.30601092896174875,0.0,1
0.21206896551724141,0.1693989071038251,0.0,1
0.16551724137931045,0.1693989071038251,0.0,1
0.26034482758620703,0.2295081967213113,2.12,1
0.9741379310344827,0.9836065573770496,1.28,0
0.7706896551724141,0.8196721311475412,0.0,0
0.018965517241379404,0.14754098360655732,0.0,1
0.317241379310345,0.2786885245901638,1.26,1
0.05517241379310356,0.04918032786885229,0.0,1
0.2534482758620691,0.20218579234972678,1.11,1
0.874137931034483,0.8087431693989073,1.9,0
0.670689655172414,0.6939890710382515,0.0,0
0.5034482758620689,0.5792349726775958,0.0,0
0.9689655172413794,0.9289617486338797,2.15,0
0.9724137931034482,0.8469945355191257,1.41,0
0.03275862068965529,0.1693989071038251,0.97,1
0.46034482758620676,0.36612021857923494,0.0,0
0.8293103448275865,0.6939890710382515,2.09,0
0.5931034482758624,0.5300546448087431,0.0,0
0.29137931034482767,0.2896174863387977,0.0,1
0.8103448275862069,0.6448087431693992,0.0,0
0.022413793103448265,0.1584699453551912,0.0,1
0.7362068965517241,0.5956284153005464,0.68,0
0.5706896551724139,0.4699453551912567,0.0,0
0.1396551724137931,0.2404371584699454,1.3,1
0.8568965517241378,0.8688524590163935,0.75,0
0.7586206896551726,0.6010928961748636,1.4,0
0.18448275862068964,0.2677595628415299,1.34,1
0.9051724137931036,0.8032786885245902,1.33,0
0.0034482758620690834,0.005464480874316724,0.0,1
0.8327586206896553,0.6721311475409837,0.0,0
0.26206896551724146,0.4153005464480872,0.97,1
0.33965517241379306,0.2786885245901638,0.0,1
0.5258620689655173,0.4590163934426228,1.69,1
0.5913793103448275,0.6666666666666665,0.0,0
1.0,0.8087431693989073,1.47,0
0.8568965517241378,0.8907103825136613,1.73,0
0.0,0.032786885245901676,1.7,1
0.6689655172413795,0.5355191256830603,0.61,0
0.2155172413793105,0.21311475409836067,0.0,1
0.6517241379310343,0.557377049180328,0.0,0
0.5551724137931036,0.6120218579234975,1.11,0
0.5724137931034483,0.5846994535519126,0.72,0
0.23275862068965525,0.34426229508196715,1.45,1
0.75,0.6338797814207653,1.4,0
0.6862068965517243,0.6284153005464481,1.31,0
0.4086206896551725,0.3387978142076504,0.0,1
0.943103448275862,0.8306010928961751,1.12,0
0.26034482758620703,0.2786885245901638,0.73,1
0.46034482758620676,0.5737704918032787,1.84,1
0.11551724137931041,0.13114754098360626,0.0,1
0.7706896551724141,0.6557377049180326,1.34,0
0.022413793103448265,0.14207650273224015,0.0,1
0.5206896551724141,0.5355191256830603,1.11,1
0.6189655172413793,0.5081967213114755,0.57,0
0.5758620689655172,0.4808743169398906,0.0,0
0.3896551724137933,0.3879781420765027,1.56,1
0.9034482758620692,0.8524590163934429,2.14,0
0.3568965517241378,0.46448087431693996,0.0,0
0.7637931034482759,0.7868852459016396,1.03,0
0.5862068965517242,0.6010928961748636,2.09,1
0.21724137931034493,0.180327868852459,0.0,1
0.5896551724137931,0.5628415300546448,1.78,1
0.41034482758620694,0.5355191256830603,1.13,1
0.7431034482758623,0.759562841530055,1.72,0
0.7689655172413792,0.6885245901639343,1.03,0
0.6275862068965519,0.6448087431693992,0.0,0
0.3999999999999999,0.46448087431693996,0.84,1
0.5482758620689654,0.6065573770491803,2.34,1
0.47413793103448265,0.48633879781420775,0.0,0
0.7293103448275864,0.6502732240437159,0.0,0
0.036206896551724155,0.07650273224043724,1.87,1
0.13103448275862073,0.10928961748633848,1.42,1
0.9517241379310346,0.7759562841530057,0.56,0
0.8724137931034481,0.8579234972677596,1.24,0
0.15517241379310343,0.14754098360655732,0.64,1
0.1862068965517243,0.2677595628415299,0.0,1
0.7793103448275862,0.6502732240437159,1.24,0
0.6482758620689655,0.6010928961748636,1.82,1
0.3310344827586209,0.3114754098360655,0.0,1
0.8000000000000003,0.6721311475409837,0.64,0
0.21034482758620698,0.2185792349726774,0.0,1
0.4655172413793105,0.38251366120218555,2.33,1
0.8551724137931034,0.6939890710382515,0.0,0
0.9724137931034482,0.7868852459016396,0.8,0
0.5741379310344827,0.5956284153005464,0.84,0
0.48275862068965525,0.5846994535519126,0.0,0
0.1396551724137931,0.2622950819672132,0.0,1
0.6120689655172415,0.6284153005464481,0.53,0
0.11551724137931041,0.15300546448087404,1.43,1
0.8396551724137931,0.6612021857923498,2.2,0
0.2655172413793103,0.256830601092896,0.94,1
0.3517241379310345,0.2786885245901638,0.0,1
0.4655172413793105,0.39344262295081944,0.0,0
0.24137931034482762,0.1967213114754096,0.0,1
0.6862068965517243,0.6120218579234975,0.0,0
0.27241379310344827,0.3770491803278688,1.33,1
0.5310344827586206,0.47540983606557385,2.03,1
0.49827586206896557,0.5300546448087431,1.48,1
0.3017241379310347,0.3114754098360655,0.0,1
0.06034482758620707,0.20218579234972678,0.6,1
0.39655172413793105,0.4098360655737705,0.0,0
0.46206896551724164,0.3770491803278688,0.0,0
0.9672413793103449,0.7978142076502734,0.0,0
0.5379310344827588,0.5792349726775958,2.32,1
0.3293103448275865,0.40437158469945333,1.56,1
0.02586206896551735,0.12568306010928953,0.0,1
0.3120689655172413,0.2786885245901638,0.0,1
0.6741379310344828,0.6229508196721314,2.37,1
0.16724137931034488,0.21311475409836067,1.85,1
0.5965517241379312,0.4808743169398906,1.23,1
0.19137931034482758,0.256830601092896,0.0,1
0.07068965517241388,0.2622950819672132,1.08,1
0.6862068965517243,0.5628415300546448,0.89,0
0.07758620689655182,0.15300546448087404,1.1,1
0.8293103448275865,0.8196721311475412,2.2,0
0.48793103448275854,0.5628415300546448,0.0,0
0.3120689655172413,0.3879781420765027,0.0,1
0.3603448275862071,0.4480874316939889,0.0,0
0.9913793103448278,0.8961748633879785,0.84,0
0.43103448275862055,0.4699453551912567,0.0,0
0.1965517241379311,0.32240437158469937,1.67,1
0.9827586206896552,0.8688524590163935,1.69,0
0.8017241379310347,0.841530054644809,1.0,0
0.034482758620689724,0.2295081967213113,0.0,1
0.21724137931034493,0.1912568306010929,0.0,1
0.8586206896551727,0.6939890710382515,0.64,0
0.5706896551724139,0.5136612021857923,0.0,0
0.21206896551724141,0.3715846994535521,0.0,1
0.9931034482758623,0.7923497267759563,1.64,0
0.2258620689655173,0.22404371584699456,0.0,1
0.7586206896551726,0.6448087431693992,1.12,0
0.20862068965517255,0.2076502732240435,0.0,1
0.42068965517241397,0.3497267759562843,1.45,1
0.46379310344827607,0.49180327868852447,1.4,1
0.7793103448275862,0.7978142076502734,1.36,0
0.13793103448275867,0.30601092896174875,0.0,1
0.9793103448275864,0.8961748633879785,1.3,0
0.17068965517241397,0.1912568306010929,0.0,1
0.7758620689655173,0.7978142076502734,2.41,0
0.9500000000000002,0.9016393442622952,1.23,0
0.4465517241379313,0.4262295081967211,1.27,1
0.43103448275862055,0.5245901639344264,1.19,1
0.3120689655172413,0.3387978142076504,0.0,1
0.8603448275862071,0.7158469945355193,2.25,0
0.9103448275862069,0.7814207650273228,0.0,0
0.1724137931034484,0.34426229508196715,0.0,1
0.9120689655172414,0.923497267759563,0.58,0
0.6000000000000001,0.5027322404371584,1.46,1
0.08275862068965534,0.20218579234972678,0.0,1
0.6913793103448276,0.6120218579234975,0.97,0
0.9913793103448278,0.9071038251366124,0.84,0
0.28965517241379324,0.3989071038251366,2.25,1
0.45862068965517233,0.49726775956284164,0.0,0
0.567241379310345,0.5956284153005464,2.41,1
0.2551724137931035,0.23497267759562845,0.0,1
0.3120689655172413,0.2732240437158471,0.0,1
0.15689655172413808,0.12568306010928953,1.18,1
0.8051724137931036,0.7978142076502734,1.56,0
0.8120689655172413,0.8524590163934429,1.21,0
0.7379310344827585,0.759562841530055,1.14,0
0.7482758620689656,0.6885245901639343,0.0,0
0.5741379310344827,0.5027322404371584,0.0,0
0.6810344827586206,0.6612021857923498,1.02,0
0.5862068965517242,0.5136612021857923,0.86,0
0.29655172413793096,0.33333333333333326,0.0,1
0.34310344827586237,0.32786885245901654,0.8,1
0.5172413793103448,0.4207650273224044,0.0,0
0.8051724137931036,0.7978142076502734,1.13,0
0.05344827586206913,0.14207650273224015,0.0,1
0.6258620689655174,0.5027322404371584,0.0,0
0.8017241379310347,0.7267759562841531,0.0,0
0.7862068965517244,0.743169398907104,1.71,0
0.4948275862068967,0.5956284153005464,0.57,0
0.8017241379310347,0.825136612021858,2.43,0
0.23793103448275876,0.28415300546448097,0.0,1
0.41896551724137954,0.3497267759562843,0.0,1
0.43448275862068986,0.5300546448087431,0.66,1
0.306896551724138,0.256830601092896,1.98,1
0.6637931034482758,0.6994535519125682,1.45,0
0.08965517241379328,0.08196721311475397,0.0,1
0.7879310344827588,0.6775956284153004,1.09,0
0.6672413793103451,0.5901639344262297,0.86,0
0.7017241379310346,0.5846994535519126,0.62,0
0.11206896551724155,0.14754098360655732,2.27,1
0.18103448275862077,0.180327868852459,0.0,1
0.6000000000000001,0.5792349726775958,1.22,0
0.7517241379310344,0.6939890710382515,1.38,0
0.4724137931034482,0.3989071038251366,1.22,1
0.09137931034482771,0.06557377049180335,0.0,1
0.5758620689655172,0.540983606557377,0.0,0
0.5500000000000003,0.4316939890710383,1.35,1
0.20344827586206904,0.1967213114754096,0.0,1
0.07931034482758625,0.08743169398907114,0.0,1
0.20344827586206904,0.2295081967213113,0.0,1
0.7706896551724141,0.7759562841530057,1.82,0
0.670689655172414,0.6120218579234975,1.14,0
0.45344827586206904,0.4098360655737705,2.41,1
0.4327586206896554,0.45355191256830607,0.0,0
0.989655172413793,0.8633879781420768,0.55,0
0.2551724137931035,0.3879781420765027,0.0,1
0.5724137931034483,0.5300546448087431,0.0,0
0.5517241379310347,0.5901639344262297,1.28,1
0.5500000000000003,0.48633879781420775,0.0,0
0.49827586206896557,0.47540983606557385,0.0,0
0.32413793103448274,0.3770491803278688,0.0,1
0.050000000000000044,0.14207650273224015,0.0,1
0.25689655172413794,0.256830601092896,0.0,1
0.49655172413793114,0.47540983606557385,2.28,1
0.13620689655172424,0.10928961748633848,0.0,1
0.5775862068965516,0.47540983606557385,0.98,1
0.8879310344827589,0.7650273224043718,0.0,0
0.27241379310344827,0.2295081967213113,1.12,1
0.5500000000000003,0.5519125683060109,0.0,0
0.9086206896551725,0.7486338797814212,0.62,0
0.9379310344827587,0.8360655737704918,0.76,0
0.25689655172413794,0.36612021857923494,0.0,1
0.9568965517241379,0.9453551912568308,1.03,0
0.739655172413793,0.7650273224043718,0.0,0
0.23275862068965525,0.21311475409836067,1.85,1
0.21034482758620698,0.3387978142076504,1.47,1
0.5982758620689657,0.6338797814207653,1.62,1
0.8500000000000001,0.759562841530055,1.15,0
0.36206896551724155,0.4480874316939889,0.0,0
0.5,0.6065573770491803,1.27,1
0.8379310344827586,0.825136612021858,2.35,0
0.07241379310344831,0.060109289617486183,0.0,1
0.8206896551724139,0.7486338797814212,1.15,0
0.2258620689655173,0.23497267759562845,0.0,1
0.6655172413793102,0.5846994535519126,1.39,0
0.8810344827586207,0.7759562841530057,1.61,0
0.1293103448275863,0.2404371584699454,0.0,1
0.22413793103448287,0.3879781420765027,0.0,1
0.7000000000000002,0.6010928961748636,1.37,0
0.9068965517241381,0.7814207650273228,0.62,0
0.5603448275862069,0.5136612021857923,0.0,0
0.7362068965517241,0.7868852459016396,0.0,0
0.5448275862068965,0.6120218579234975,2.41,1
0.3896551724137933,0.49180327868852447,1.32,1
0.13275862068965516,0.24590163934426212,2.05,1
0.19310344827586223,0.3005464480874316,0.0,1
0.3844827586206896,0.3497267759562843,1.38,1
0.267241379310345,0.3989071038251366,0.53,1
0.6155172413793104,0.6830601092896176,0.0,0
0.005172413793103514,0.10382513661202175,0.76,1
0.8413793103448275,0.8469945355191257,1.25,0
0.8655172413793104,0.8907103825136613,1.06,0
0.7862068965517244,0.8306010928961751,1.42,0
0.8086206896551724,0.6994535519125682,0.0,0
0.9758620689655175,0.9453551912568308,0.56,0
0.2793103448275862,0.2896174863387977,0.0,1
0.6586206896551725,0.6338797814207653,1.95,1
0.38103448275862073,0.4316939890710383,1.46,1
0.6482758620689655,0.6830601092896176,0.93,0
0.7810344827586206,0.6666666666666665,1.6,0
0.7120689655172416,0.6010928961748636,1.15,0
0.32413793103448274,0.39344262295081944,0.0,1
0.41034482758620694,0.3715846994535521,0.0,1
0.14655172413793105,0.17486338797814183,1.0,1
0.7344827586206897,0.7759562841530057,2.03,0
0.16551724137931045,0.16393442622950793,0.0,1
0.5931034482758624,0.48633879781420775,0.0,0
0.29482758620689653,0.38251366120218555,0.0,1
0.25,0.2404371584699454,0.0,1
0.9413793103448276,0.825136612021858,1.64,0
0.45517241379310347,0.38251366120218555,1.41,1
0.9982758620689656,0.8142076502732241,2.3,0
0.1965517241379311,0.35519125683060104,0.0,1
0.9672413793103449,0.8797814207650274,1.3,0
0.7051724137931035,0.6885245901639343,1.41,0
0.9017241379310343,0.7540983606557379,2.16,0
0.796551724137931,0.759562841530055,1.53,0
0.7517241379310344,0.6338797814207653,0.74,0
0.12413793103448278,0.2732240437158471,0.0,1
0.806896551724138,0.7049180327868854,1.5,0
0.1293103448275863,0.20218579234972678,0.0,1
0.6810344827586206,0.5792349726775958,0.8,0
0.06896551724137945,0.2622950819672132,0.0,1
0.9689655172413794,0.7868852459016396,0.52,0
0.46896551724137936,0.5191256830601092,0.0,0
0.4655172413793105,0.557377049180328,0.0,0
0.43448275862068986,0.540983606557377,0.0,0
0.46896551724137936,0.4316939890710383,0.0,0
0.11551724137931041,0.1912568306010929,1.42,1
0.8793103448275863,0.9071038251366124,0.75,0
0.39137931034482776,0.3114754098360655,1.22,1
0.2793103448275862,0.4262295081967211,0.0,1
0.4068965517241381,0.3497267759562843,0.0,1
0.5948275862068968,0.540983606557377,1.28,1
0.6396551724137933,0.7103825136612021,2.07,1
0.12758620689655187,0.20218579234972678,1.84,1
0.43103448275862055,0.47540983606557385,0.0,0
0.18448275862068964,0.2896174863387977,0.0,1
0.3982758620689655,0.32786885245901654,0.0,1
0.8879310344827589,0.721311475409836,0.0,0
0.30000000000000027,0.24590163934426212,0.0,1
0.23275862068965525,0.1912568306010929,0.72,1
0.4413793103448276,0.557377049180328,1.26,1
0.3086206896551724,0.3879781420765027,0.98,1
0.16896551724137931,0.1967213114754096,0.0,1
0.7172413793103449,0.7704918032786889,0.0,0
0.10172413793103452,0.10928961748633848,0.0,1
0.26034482758620703,0.3005464480874316,0.0,1
0.9879310344827585,0.9890710382513663,0.86,0
0.49655172413793114,0.47540983606557385,0.0,0
0.8775862068965519,0.8142076502732241,1.22,0
0.5793103448275865,0.6666666666666665,0.84,0
0.806896551724138,0.6994535519125682,2.14,0
0.953448275862069,0.8032786885245902,0.0,0
0.6275862068965519,0.5628415300546448,0.65,0
0.8586206896551727,0.7377049180327873,1.19,0
0.06379310344827593,0.12568306010928953,0.0,1
0.3448275862068968,0.29508196721311486,0.0,1
0.6534482758620692,0.6284153005464481,1.33,0
0.8224137931034483,0.743169398907104,0.83,0
0.9965517241379311,0.7868852459016396,1.35,0
0.9448275862068964,0.9453551912568308,2.47,0
0.2586206896551726,0.23497267759562845,0.0,1
0.46379310344827607,0.40437158469945333,1.07,1
0.4224137931034484,0.35519125683060104,0.0,1
0.6568965517241381,0.5628415300546448,1.4,0
0.23793103448275876,0.3497267759562843,0.63,1
0.9327586206896554,0.9180327868852463,1.52,0
0.1103448275862069,0.13114754098360626,1.3,1
0.9034482758620692,0.825136612021858,2.47,0
0.3517241379310345,0.3387978142076504,1.25,1
0.10344827586206895,0.1584699453551912,2.49,1
0.1586206896551725,0.32786885245901654,0.52,1
0.0620689655172415,0.256830601092896,0.0,1
0.6568965517241381,0.7267759562841531,2.37,1
0.49655172413793114,0.5628415300546448,0.0,0
0.7327586206896552,0.6120218579234975,2.48,1
0.6948275862068964,0.6338797814207653,0.0,0
0.7189655172413794,0.7267759562841531,0.94,0
0.051724137931034475,0.04918032786885229,0.0,1
0.5,0.6065573770491803,0.0,0
0.1431034482758622,0.28415300546448097,0.0,1
0.09310344827586214,0.20218579234972678,0.0,1
0.3568965517241378,0.4098360655737705,0.56,1
0.4275862068965517,0.3715846994535521,2.32,1
0.7000000000000002,0.7158469945355193,1.42,0
0.6379310344827589,0.6666666666666665,0.84,0
0.2017241379310346,0.1912568306010929,0.0,1
0.8672413793103448,0.8469945355191257,1.43,0
0.806896551724138,0.7267759562841531,1.2,0
0.920689655172414,0.8961748633879785,1.42,0
0.37241379310344813,0.3715846994535521,0.96,1
0.16034482758620694,0.15300546448087404,1.19,1
0.46724137931034493,0.48633879781420775,1.36,1
0.4172413793103451,0.46448087431693996,0.0,0
0.7758620689655173,0.7322404371584699,1.49,0
0.07241379310344831,0.060109289617486183,0.94,1
0.317241379310345,0.2732240437158471,0.0,1
0.9327586206896554,0.7377049180327873,0.97,0
0.07241379310344831,0.22404371584699456,1.46,1
0.18448275862068964,0.1693989071038251,2.37,1
0.53448275862069,0.4262295081967211,1.36,1
0.5310344827586206,0.6120218579234975,0.61,0
0.6586206896551725,0.6010928961748636,2.43,1
0.5724137931034483,0.47540983606557385,0.0,0
0.6172413793103448,0.5136612021857923,0.0,0
0.7913793103448277,0.7759562841530057,1.33,0
0.16551724137931045,0.33333333333333326,0.0,1
0.24827586206896557,0.3497267759562843,1.76,1
0.31896551724137945,0.35519125683060104,1.07,1
0.08448275862068977,0.07103825136612008,0.98,1
0.1862068965517243,0.32240437158469937,0.0,1
0.2775862068965518,0.30601092896174875,0.0,1
0.23103448275862082,0.30601092896174875,1.6,1
0.9741379310344827,0.939890710382514,0.0,0
0.46724137931034493,0.38251366120218555,1.28,1
0.5637931034482762,0.5846994535519126,0.0,0
0.9189655172413795,0.7978142076502734,0.74,0
0.23793103448275876,0.2404371584699454,0.0,1
0.28965517241379324,0.3387978142076504,0.0,1
0.19482758620689666,0.2732240437158471,0.92,1
0.16034482758620694,0.2185792349726774,0.0,1
0.32413793103448274,0.46448087431693996,0.0,1
0.42068965517241397,0.35519125683060104,0.0,1
0.19137931034482758,0.1693989071038251,1.5,1
0.7551724137931037,0.7377049180327873,1.8,0
0.5862068965517242,0.47540983606557385,0.93,0
0.2689655172413794,0.32240437158469937,1.49,1
0.03965517241379324,0.04371584699453557,0.0,1
0.6724137931034484,0.6338797814207653,0.67,0
0.11206896551724155,0.2295081967213113,0.0,1
0.5982758620689657,0.6338797814207653,1.4,0
0.5068965517241382,0.47540983606557385,0.0,0
0.42068965517241397,0.47540983606557385,1.72,1
0.6879310344827587,0.7103825136612021,1.3,0
0.9706896551724138,0.8961748633879785,0.84,0
0.07068965517241388,0.13114754098360626,2.18,1
0.15172413793103456,0.14207650273224015,1.42,1
0.41551724137931023,0.47540983606557385,0.0,0
0.6396551724137933,0.7158469945355193,1.1,0
0.6551724137931036,0.6557377049180326,1.82,1
0.9413793103448276,0.923497267759563,0.98,0
